date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:17:28	87029/87029	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:25%20GMT	https://www.ustatunja.edu.co/inicio-doctorado-derecho-publico	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-doctorado-derecho-publico.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:28	87741/87741	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:26%20GMT	https://www.ustatunja.edu.co/inicio-especializacion-sistemas-calidad	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-especializacion-sistemas-calidad.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:29	87576/87576	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:26%20GMT	https://www.ustatunja.edu.co/inicio-especializacion-proyectos-construccion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-especializacion-proyectos-construccion.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:30	87245/87245	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:27%20GMT	https://www.ustatunja.edu.co/inicio-especializacion-pavimentos	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-especializacion-pavimentos.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:30	86889/86889	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:28%20GMT	https://www.ustatunja.edu.co/inicio-especializacion-estructuras	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-especializacion-estructuras.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:31	87397/87397	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:28%20GMT	https://www.ustatunja.edu.co/inicio-maestria-civil-hidroambiental	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-maestria-civil-hidroambiental.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:32	87193/87193	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:29%20GMT	https://www.ustatunja.edu.co/inicio-maestria-ingenieria	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-maestria-ingenieria.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:32	86978/86978	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:30%20GMT	https://www.ustatunja.edu.co/inicio-sostenibilidad-ambiental	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-sostenibilidad-ambiental.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:33	87682/87682	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:30%20GMT	https://www.ustatunja.edu.co/inicio-maestria-pedagogia	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-maestria-pedagogia.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:34	89835/89835	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:31%20GMT	https://www.ustatunja.edu.co/posgrado-admisiones-mercadeo/valores-posgrado-admisiones-mercadeo	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/posgrado-admisiones-mercadeo/valores-posgrado-admisiones-mercadeo.html	(from https://www.ustatunja.edu.co/programas-academicos/programas/posgrados-presenciales)
19:17:35	96790/96790	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:32%20GMT	https://www.ustatunja.edu.co/presentacion-instituto-de-lenguas	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/presentacion-instituto-de-lenguas.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:35	117809/117809	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:33%20GMT	https://www.ustatunja.edu.co/comunidad-academica-institudo-lenguas	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/comunidad-academica-institudo-lenguas.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:36	87352/87352	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:33%20GMT	https://www.ustatunja.edu.co/clubes-de-conversacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/clubes-de-conversacion.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:37	92487/92487	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:34%20GMT	https://www.ustatunja.edu.co/cursos-intersemestrales	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/cursos-intersemestrales.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:37	87750/87750	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:35%20GMT	https://www.ustatunja.edu.co/oferta-de-cursos/libres-y-refuerzos-para-ninos-y-jovenes	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/oferta-de-cursos/libres-y-refuerzos-para-ninos-y-jovenes.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:38	88776/88776	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:35%20GMT	https://www.ustatunja.edu.co/oferta-de-cursos/espanol-para-extranjeros	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/oferta-de-cursos/espanol-para-extranjeros.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:39	88131/88131	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:36%20GMT	https://www.ustatunja.edu.co/oferta-de-cursos/otros-idiomas	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/oferta-de-cursos/otros-idiomas.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:39	87557/87557	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:37%20GMT	https://www.ustatunja.edu.co/oferta-de-cursos/preparacion-examen-ibt	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/oferta-de-cursos/preparacion-examen-ibt.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:40	91153/91153	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:37%20GMT	https://www.ustatunja.edu.co/oferta-de-cursos/ingles-como-requisito-de-grado-para-maestrias-y-especializaciones	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/oferta-de-cursos/ingles-como-requisito-de-grado-para-maestrias-y-especializaciones.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:41	100787/100787	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:38%20GMT	https://www.ustatunja.edu.co/noticias-instituto-de-lenguas	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/noticias-instituto-de-lenguas.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:41	87592/87592	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:39%20GMT	https://www.ustatunja.edu.co/examenes-de-suficiencia	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/examenes-de-suficiencia.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:43	90372/90372	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:39%20GMT	https://www.ustatunja.edu.co/solicitar-traduccion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/solicitar-traduccion.html	(from https://www.ustatunja.edu.co/inicio-instituto-de-lenguas)
19:17:43	87138/87138	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:41%20GMT	https://www.ustatunja.edu.co/servicios-ofertados	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/servicios-ofertados.html	(from https://www.ustatunja.edu.co/inicio-inagua)
19:17:44	85157/85157	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:41%20GMT	https://www.ustatunja.edu.co/recursos-asociados	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/recursos-asociados.html	(from https://www.ustatunja.edu.co/inicio-inagua)
19:17:45	89274/89274	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:42%20GMT	https://www.ustatunja.edu.co/investigacion-inagua	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/investigacion-inagua.html	(from https://www.ustatunja.edu.co/inicio-inagua)
19:17:46	87552/87552	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:43%20GMT	https://www.ustatunja.edu.co/presentacion-biblioteca	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/presentacion-biblioteca.html	(from https://www.ustatunja.edu.co/inicio-biblioteca)
19:17:46	81358/81358	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:43%20GMT	https://www.ustatunja.edu.co/recursos-biblioteca-tunja/prestamo-biblioteca-tunja	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/recursos-biblioteca-tunja/prestamo-biblioteca-tunja.html	(from https://www.ustatunja.edu.co/inicio-biblioteca)
19:17:47	79420/79420	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:44%20GMT	https://www.ustatunja.edu.co/trabajos-grado-santoto	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/trabajos-grado-santoto.html	(from https://www.ustatunja.edu.co/inicio-biblioteca)
19:17:47	81622/81622	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:45%20GMT	https://www.ustatunja.edu.co/boletines-crai	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/boletines-crai.html	(from https://www.ustatunja.edu.co/inicio-biblioteca)
19:17:49	90106/90106	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:45%20GMT	https://www.ustatunja.edu.co/contacto-crai	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/contacto-crai.html	(from https://www.ustatunja.edu.co/inicio-biblioteca)
19:17:49	258/258	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20May%202021%2000:17:46%20GMT	https://www.ustatunja.edu.co/ustatunja/programacion-matricula	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/ustatunja/programacion-matricula	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20May%202021%2000:17:46%20GMT	http://www.ustatunja.edu.co/programacion-matricula	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/programacion-matricula.b2.delayed	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:50	86546/86546	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:47%20GMT	https://www.ustatunja.edu.co/programacion-matricula	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/programacion-matricula.html	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:50	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20May%202021%2000:17:47%20GMT	https://www.ustatunja.edu.co/ustatunja/manual-docentes	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/ustatunja/manual-docentes	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20May%202021%2000:17:48%20GMT	http://www.ustatunja.edu.co/manual-docentes	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/manual-docentes	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:51	197185/197185	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:49%20GMT	https://www.ustatunja.edu.co/manual-docentes	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/manual-docentes.html	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:51	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20May%202021%2000:17:49%20GMT	https://www.ustatunja.edu.co/ustatunja/manual-estudiantes	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/ustatunja/manual-estudiantes	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20May%202021%2000:17:49%20GMT	http://www.ustatunja.edu.co/manual-estudiantes	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/manual-estudiantes	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:54	194416/194416	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:51%20GMT	https://www.ustatunja.edu.co/manual-estudiantes	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/manual-estudiantes.html	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:54	105178/105178	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:51%20GMT	https://www.ustatunja.edu.co/servicios-registro-control	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/servicios-registro-control.html	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:56	95355/95355	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:52%20GMT	https://www.ustatunja.edu.co/sistema-academico-sac	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/sistema-academico-sac.html	(from https://www.ustatunja.edu.co/recursos/aspirantes-estudiantes/sac)
19:17:56	84392/84392	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:54%20GMT	https://www.ustatunja.edu.co/principios-consultorio-empresarial	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/principios-consultorio-empresarial.html	(from https://www.ustatunja.edu.co/inicio-consultorio-empresarial)
19:17:57	85170/85170	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:54%20GMT	https://www.ustatunja.edu.co/servicios-consultorio-empresarial	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/servicios-consultorio-empresarial.html	(from https://www.ustatunja.edu.co/inicio-consultorio-empresarial)
19:17:58	84871/84871	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:55%20GMT	https://www.ustatunja.edu.co/requisitos-asesores-consultorio	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/requisitos-asesores-consultorio.html	(from https://www.ustatunja.edu.co/inicio-consultorio-empresarial)
19:17:58	85623/85623	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:56%20GMT	https://www.ustatunja.edu.co/funciones-asesores-consultorio	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/funciones-asesores-consultorio.html	(from https://www.ustatunja.edu.co/inicio-consultorio-empresarial)
19:17:59	85490/85490	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:56%20GMT	https://www.ustatunja.edu.co/requisitos-usuarios-consultorio	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/requisitos-usuarios-consultorio.html	(from https://www.ustatunja.edu.co/inicio-consultorio-empresarial)
19:18:00	84181/84181	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:57%20GMT	https://www.ustatunja.edu.co/alcance-consultorio-empresarial	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/alcance-consultorio-empresarial.html	(from https://www.ustatunja.edu.co/inicio-consultorio-empresarial)
19:18:00	83220/83220	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:58%20GMT	https://www.ustatunja.edu.co/servicios-consultorio-naf	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/servicios-consultorio-naf.html	(from https://www.ustatunja.edu.co/presentacion-consultorio)
19:18:01	83202/83202	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:58%20GMT	https://www.ustatunja.edu.co/atencion-consultorio-juridico	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/atencion-consultorio-juridico.html	(from https://www.ustatunja.edu.co/presentacion-consultorio)
19:18:02	119502/119502	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:17:59%20GMT	https://www.ustatunja.edu.co/inicio-consultorio-juridico	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-consultorio-juridico.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:03	112577/112577	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:00%20GMT	https://www.ustatunja.edu.co/servicios-consultorio	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/servicios-consultorio.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:04	91678/91678	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:01%20GMT	https://www.ustatunja.edu.co/contacto-consultorio	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/contacto-consultorio.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:05	109978/109978	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:02%20GMT	https://www.ustatunja.edu.co/sedes-consultorio-juridico	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/sedes-consultorio-juridico.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:05	99763/99763	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:02%20GMT	https://www.ustatunja.edu.co/social-consultorio	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/social-consultorio.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:06	91109/91109	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:03%20GMT	https://www.ustatunja.edu.co/formacion-consultorio	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/formacion-consultorio.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:07	93726/93726	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:04%20GMT	https://www.ustatunja.edu.co/medios-consultorio	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/medios-consultorio.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:07	91021/91021	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:05%20GMT	https://www.ustatunja.edu.co/convocatorias-consultorio	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/convocatorias-consultorio.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:08	98479/98479	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:05%20GMT	https://www.ustatunja.edu.co/inicio-centro-conciliacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/inicio-centro-conciliacion.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:09	96476/96476	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:06%20GMT	https://www.ustatunja.edu.co/servicios-conciliacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/servicios-conciliacion.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:09	91720/91720	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:07%20GMT	https://www.ustatunja.edu.co/contacto-conciliacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/contacto-conciliacion.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:10	100900/100900	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:07%20GMT	https://www.ustatunja.edu.co/sede-conciliacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/sede-conciliacion.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:11	93406/93406	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:08%20GMT	https://www.ustatunja.edu.co/social-conciliacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/social-conciliacion.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:11	106276/106276	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:09%20GMT	https://www.ustatunja.edu.co/formacion-conciliacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/formacion-conciliacion.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:12	101636/101636	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:09%20GMT	https://www.ustatunja.edu.co/interes-conciliacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/interes-conciliacion.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:13	108510/108510	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:10%20GMT	https://www.ustatunja.edu.co/preguntas-conciliacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/preguntas-conciliacion.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:14	91360/91360	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:11%20GMT	https://www.ustatunja.edu.co/convocatorias-conciliacion	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/convocatorias-conciliacion.html	(from https://www.ustatunja.edu.co/inicio-consultorio-juridico-tunja)
19:18:14	25931/25931	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2027%20May%202021%2000:18:12%20GMT	https://www.ustatunja.edu.co/tomas-noticias?format=feed&type=rss	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticiasc0d0	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:15	52323/52323	---MCZ	200	added ('OK')	application/atom+xml	date:Thu,%2027%20May%202021%2000:18:12%20GMT	https://www.ustatunja.edu.co/tomas-noticias?format=feed&type=atom	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias7b17	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:15	25931/25931	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2027%20May%202021%2000:18:13%20GMT	https://www.ustatunja.edu.co/tomas-noticias?format=feed	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias5710	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:16	88999/88999	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:13%20GMT	https://www.ustatunja.edu.co/tomas-noticias/tomas-noticias-usta/item/3599-santoto-tunja-estrena-programa-de-pregrado	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias/tomas-noticias-usta/item/3599-santoto-tunja-estrena-programa-de-pregrado.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:17	103504/103504	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:14%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=6	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias034f.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:18	103305/103305	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:15%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=12	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticiasbd13.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:18	102457/102457	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:16%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=18	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticiasebc2.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:19	102878/102878	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:16%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=24	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticiasb967.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:20	103220/103220	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:17%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=30	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias795a.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:21	102804/102804	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:18%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=36	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias1cd2.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:21	102877/102877	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:19%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=42	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticiascb94.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:22	102500/102500	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:19%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=48	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticiased6c.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:23	102855/102855	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:20%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=54	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticiasdccf.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:24	100248/100248	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:21%20GMT	https://www.ustatunja.edu.co/tomas-noticias?start=708	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias5956.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:24	107112/107112	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:22%20GMT	https://www.ustatunja.edu.co/tomas-noticias/itemlist/category/107-caleruega	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias/itemlist/category/107-caleruega.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:25	83726/83726	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:22%20GMT	https://www.ustatunja.edu.co/tomas-noticias/itemlist/category/134-agenda-santoto	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias/itemlist/category/134-agenda-santoto.html	(from https://www.ustatunja.edu.co/tomas-noticias)
19:18:26	84281/84281	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20May%202021%2000:18:23%20GMT	https://www.ustatunja.edu.co/tomas-noticias/itemlist/category/136-zona-t	E:PruebaSeguridad/Clonar/www.ustatunja.edu.co/tomas-noticias/itemlist/category/136-zona-t.html	(from https://www.ustatunja.edu.co/tomas-noticias)
